last_price,ask,ask_size,bid,bid_size
959.5,959.3,1.72945817,959,0.01002
959.5,959.2,0.43545817,959,1.306
959.5,959.2,0.43545817,959.1,7.5298
959.5,959.2,0.43545817,959.11,10.795
959,959.3,0.00171345,959,0.01002
959,959.1,1.343,959,0.01002
959,959.1,0.00171345,959,0.01002
959,959.3,0.00171345,959,0.01002
959,959.3,0.00171345,959.2,1.343
959.2,959.3,0.00171345,959.2,6.2517
959.2,959.3,0.00171345,959.2,7.6237
959.2,959.3,0.00171345,959,0.01002
957.72,959.29,0.168123,957.91,6.12
957.72,959.23,3.37,958.41,1.226
957.72,959.21,3.37,958.7,6.11906456
958.7,959.19,3.37,958.01,6.2518
959.19,959.2,4.1,958.71,7.11
959.19,959.2,4.1,959.1,1.341
960.18,960.18,2.37,959.23,1.254
960.18,960.17,2.37,959.7,8
960.1,960.17,2.34356814,960.1,7.84806337
960.1,960.15,2.35,960.1,7.84806337
960.1,960.13,2.35,960,7.84806337
960.1,960.16,2.35,960,9.21906337
960.1,960.07,0.315,958.3,1.316
960.1,960.1,2.666,960,0.0518
960.1,960.07,2.35,960,7.89986337
960.1,960.1,0.315,960,9.20486337
960.1,960.09,4.55,960,9.20486337
960.1,960.09,4.55,960,9.20486337
960.1,960.09,4.55,960,9.20486337
960.1,960.09,4.55,960,9.15306337
960.1,960.09,4.55,960,9.15306337
960.09,960.09,4.52227359,960,9.15306337
960.09,960.09,4.52227359,960,9.15306337
960.09,960.09,4.47047359,960,9.15306337
960.09,960.09,4.47047359,960,9.15306337
960.09,960.08,0.315,960,9.15306337
960.09,960.09,4.47047359,960,9.15306337
960.09,960.09,4.98714458,960,9.15306337
960.09,960.09,4.44172878,960,9.15306337
960.09,960.09,4.44172878,960,9.15306337
960.09,960.09,4.44172878,960,9.15306337
960.09,960.09,4.44172878,960,9.15306337
960.09,960.09,4.44172878,960,9.15306337
960.09,960.09,4.41329367,960,9.15306337
960.09,960.09,4.41329367,960,9.15306337
960.09,960.09,4.41329367,960,9.15306337
960.09,960.09,4.95760938,960,9.15306337
960.09,960.09,4.41329367,960,9.15306337
960.09,960.09,4.41329367,960,9.15306337
960.09,960.09,4.38713041,960,9.15306337
960.09,960.09,4.38713041,960,9.15306337
960.09,960.09,4.38713041,960,9.15306337
960.09,960.09,4.38713041,960,9.15306337
960.09,960.09,4.38713041,960,9.15306337
960,960.09,4.38713041,960,5.61264337
960.09,960.09,4.35797486,960,6.88864337
960.09,960.09,4.35797486,960,6.88864337
960.09,960.09,5.60897486,960,5.61264337
960.09,960.09,5.60897486,960,5.61264337
960.09,960.08,0.01694104,960,5.61264337
960.09,960.09,5.70097486,960,5.61264337
960.09,960.09,6.21931548,960,5.61264337
960.09,960.09,6.21931548,960,5.61264337
960.09,960.09,6.21931548,960,5.61264337
960.09,960.09,6.21931548,960,5.61264337
960.09,960.09,4.31100092,960,5.61264337
960.09,960.09,4.31100092,960,5.61264337
960,960.09,5.63400092,960,5.45238037
960.09,960.09,5.6054625,960,5.45238037
960.09,960.09,5.6054625,960,5.45238037
960.09,960.09,5.6054625,960,5.45238037
960.09,960.09,5.6054625,960,5.45238037
960,960.09,5.6054625,960,5.24184037
960,960.09,6.09798062,960,5.24184037
960,960.09,4.79927845,960,4.54045295
960,960.09,5.60586265,960,4.54045295
960,960.09,5.60586265,960,4.54045295
960,960.09,1.32,959.2,6.2493
960,959.99,1.352,958.31,10.717
960,959.99,1.37,958.6,9.49
960,960.08,6.05,959.99,0.02609822
960,960.07,5.846,959.99,0.02609822
960.07,960.07,1.285,959.99,0.02609822
960.09,960.06,5.609,959.99,0.02609822
960.09,960.05,5.663,959.99,0.02609822
960.09,960.05,5.663,959.99,0.02609822
959.95,959.95,1.319,958.5,1.245
959.95,959.85,1.245,959.23,0.92979371
958.31,959.79,1.247,958.41,6.2518
958.31,959.39,1.4,958.5,9.367
958.31,959.92,1.4,958.22,7.6081
958.31,959.49,1.4,958.71,8.09
958.31,959.72,1.308,959.49,0.03022191
958.31,959.72,1.36,959.49,0.03022191
958.31,959.5,1.236,959.49,0.03022191
958.31,959.58,2.685,959.49,0.03022191
958.31,959.58,2.685,959.49,0.03022191
958.31,959.69,1.4,959.5,0.03022191
959.69,959.68,1.4,958.51,1.72
959.69,959.68,0.53397485,959.02,6.2374
959.69,959.66,1.4,959.4,1.367
959.69,959.67,4.5,959.4,1.234
959.69,959.67,4.5,959.45,8.08
959.66,959.43,0.27829412,959.4,1.29
959.66,959.43,0.24780269,959.3,6.223
959.43,959.6,0.05282146,959.41,1.327
959.43,959.59,0.28,958.61,2.231
959.43,959.66,0.315,959.2,1.28
959.43,959.65,0.315,959.6,1.699
959.43,959.64,0.315,959.62,1.615
959.43,959.7,0.05866395,959.62,1.615
959.43,959.72,0.07006119,959.64,0.03133698
960.29,960.28,0.28,959.7,9.2
960.29,960.29,0.01,959.81,10.521
960.29,960.29,0.28,959.81,6.2358
960.29,960.3,0.28,960.01,7.5038
960.29,960.3,0.01,960.2,1.291
960.3,960.59,0.28,960.4,6.247
960.3,960.59,0.28,960.4,6.247
960.3,960.59,0.28,960.4,6.247
960.3,960.59,0.28,960.4,6.247
960.3,960.59,0.28,960.4,6.247
958.61,960.38,1.28,958.91,9.21
960.04,960.49,0.24,959.41,6.245
960.04,960.39,0.24,959.72,6.2179
960.04,960.05,1.312,958.91,1.234
960.04,959.54,1.303,959.4,9.24
960.04,960.06,1.335,959,6.2469
960.04,960,0.24,959.42,0.315
960,959.58,0.4,959.22,6.2313
959.22,959.99,1.331,959.42,8.92
959.6,959.77,1.341,959,1.316
959.6,959.88,1.305,959.31,6.2386
959.6,959.31,0.56,958.6,8.93
958.7,959.19,0.56,958.9,6.2302
958.9,958.9,1.71520248,958.6,6.2297
958.9,959.19,4.98,958.8,9.49
959.19,958.87,0.806625,958.5,6.2535
958.87,958.87,1.1670447,958.5,6.2438
959.92,960.69,4.04056614,959.4,1.366
960.69,960.59,0.2110357,959.9,6.225
960.69,960.47,9.27556808,960,0.16548977
960.47,960.48,9.27,960.31,0.03584746
960.47,960.14,1.273,959.5,0.22
959.8,960.34,10.746,959.2,0.04343675
960.14,959.68,0.333624,959,1.335
961.7,962.03,0.54629289,962.01,92.47899072
962.05,962.04,0.325,962.01,6.80387456
962.03,962.03,1.53867662,962.01,10.47207356
962.03,962.03,9.46,962.01,42.75106428
962.02,962.02,11.22704548,962,42.75106428
962.02,962.02,10.87168342,962,42.75106428
962.02,962.01,8.25,962,42.75106428
962.04,962.02,7.74,962,42.75106428
962,962.02,9.403,962,42.73930628
962,962.02,9.403,962,0.02
962,962.02,7.74,962.01,0.02
962.02,962.02,7.38,962.01,0.02
962.02,962.02,9.086,962.01,0.02
962.02,962.02,9.086,962.01,0.02
962.02,962.02,9.086,962.01,0.03002
962.02,962.02,9.086,962.01,0.03002
962,962.02,9.086,962,41.76932628
962.02,962.02,1.57717509,962,0.02590471
962.02,962.02,15.015,962.01,0.60653202
962.1,962.1,16.69509771,962.09,0.60653202
962.1,962.1,16.66919542,962.09,0.60653202
962.1,962.1,16.66919542,962.09,0.60653202
962.1,962.1,16.66919542,962.09,0.60653202
962.1,962.09,16.6180555,962.01,2.039915
962.1,962.1,16.30362255,962.01,2.039915
962.1,962.09,6.769,962.01,2.039915
962.1,962.09,6.769,962.01,2.039915
962.01,962.09,5.622,962.01,2.016415
962.01,962.09,5.622,962.01,2.016415
962.01,962.09,7.45,962.01,2.01
962.05,962.09,7.39,962,47.99692628
962.05,962.08,8.689,962,41.76932628
962.05,962.08,8.689,962,40.15233028
962,962.08,8.689,962,39.43774786
962,962.08,8.689,962,39.43774786
962,962.08,8.689,962,39.43774786
962,962.08,8.689,962,38.46627686
962,962.08,8.689,962,37.40724928
962,962.08,8.689,962,7.8612032
962,962.08,8.689,962,7.8612032
962,962.08,8.689,962,7.06619911
962,962.08,8.689,962,7.06619911
961.4,962.09,7.39,961.41,6.2297
961.4,961.74,7.39,961.51,0.314
961.4,961.74,7.39,961.4,0.314
961.4,961.74,7.39,961.5,0.314
961.4,961.72,7.39,961.4,2.07
961.4,961.72,7.39,961.41,1.67
961.4,962.1,7.39,961.4,6.2127
961.4,961.7,7.39,961.2,6.23
961.7,961.7,4.14694784,961.1,5.59
961.7,961.7,4.0065844,961.41,5.46
961.42,961.51,1.341,961.5,6.2074
961.41,962,1.371,961.11,6.2165
961.19,961.49,9.06,961,6.827
961.3,961.48,9.06,961.12,0.41
961.3,961.48,9.06,961.21,1.313
961.48,961.48,1.309,961.3,0.47
961.69,961.69,8.89487473,961.1,1.374
961.69,961.69,4.62,961.43,0.57
961.69,961.68,4.3575584,961.2,0.314
961.69,961.69,4.3575584,961.61,1.268
961.59,961.69,4.3575584,961.51,0.314
961.59,961.69,4.3575584,961.51,0.314
961.5,961.68,9.38,961.5,6.2276
961.5,961.69,4.3575584,961.5,1.247
961.5,961.67,9.38,961.43,0.314
961.5,961.64,1.24,961.43,0.314
961.44,961.69,9.38,961.43,0.314
961.44,961.69,9.38,961.43,0.314
961.44,961.44,10.675,961.43,0.314
961.43,961.69,1.292,961.21,30.7
961,961.47,9.46,961.1,6.2208
961.1,961.83,4.67,961.1,6.2393
961,961.32,4.67,961,25.57906901
961.32,961.32,3.20289826,961.01,0.314
961.32,961.22,1.2717,961.01,0.314
961.32,961.32,3.19182964,961.3,4
961.32,961.32,4.05319187,961.3,3.783082
961.3,961.32,2.82019187,961.3,2.51292769
961.32,961.32,0.00713273,961.2,18.2137
961.32,961.73,9.46,961.2,30.2137
961.32,961.41,0.381,961.2,6.2061
961.32,961.49,1.298,961.2,4
961.32,961.74,9.46,961.3,18.2276
961.32,961.43,0.02,961.3,18.2276
961.3,961.85,1.251,961.3,17.19869659
961.3,961.96,0.02,961.3,17.19869659
961.3,961.85,9.46,961.3,17.19869659
961.3,961.84,9.46,961.3,17.19869659
961.84,961.84,8.65,961.31,0.81
961.84,961.84,7.38,961.41,2.09
961.84,961.84,6.64,961.51,2.83
961.84,961.84,6.64,961.51,2.83
961.84,961.82,6.64,961.51,2.83
961.84,961.82,6.64,961.51,2.83
961.84,961.82,6.64,961.51,2.83
961.84,961.82,6.64,961.51,2.83
961.82,961.82,5.64,961.51,2.83
961.82,961.82,5.64,961.51,2.83
961.82,961.82,5.64,961.51,2.83
961.96,962.09,6.95,962,24.20006901
961.96,962.09,6.95,962,24.20006901
961.96,962.07,1.353,962,3.82
961.96,962.08,4.31,962.03,3.82
961.96,962.08,5.626,962.03,3.82
961.96,962.08,5.626,962.03,3.82
961.96,962.08,5.626,962.01,3.82
961.96,962.08,5.626,962.01,3.82
961.96,962.08,5.626,962.01,3.82
961.96,962.08,5.626,962.01,3.82
961.96,962.08,5.626,962.01,3.82
961.96,962.08,2.63055049,962.01,48.20006901
962.01,962.01,3.91555049,962,48.20006901
962.01,962.01,3.91555049,962,48.20006901
962.01,962.01,3.91555049,962,48.20006901
962,962.01,3.91555049,962,47.82111466
962,962.01,3.91555049,962,47.82111466
962,962.01,3.91555049,962,47.82111466
962,962.01,3.91555049,962,47.82111466
962,962.01,3.91555049,962,47.82111466
962,962.01,3.91555049,962,47.82111466
962,962.01,3.97655049,962,47.82111466
962,962.01,3.97655049,962,47.82111466
962,962.01,2.63055049,962,48.82111466
962,962.01,2.63055049,962,48.82111466
962,962.01,2.63055049,962,24.82111466
962.01,962.01,0.63055049,962,24.82111466
962.01,962.01,0.63055049,962,24.82111466
962,962.01,0.63055049,962,23.33444966
962.01,962.01,0.48980155,962,23.33444966
962.01,962.01,0.48980155,962,23.33444966
962.01,962.08,4.31,962.01,0.07234082
962.01,962.08,4.31,962.01,0.07234082
962.01,962.08,4.31,962.01,0.07234082
962.01,962.08,4.31,962.01,0.07234082
962.01,962.08,4.31,962.01,0.38534082
962.01,962.08,4.31,962.01,0.38534082
962.01,962.08,4.31,962.01,0.38534082
962.01,962.08,9.46,962.01,0.38534082
962.01,962.07,4.31,962.01,0.38534082
962.01,962.07,9.78681643,962.01,0.07234082
962.01,962.07,0.32681643,962.01,0.07234082
962.01,962.07,9.78615724,962.01,0.07234082
962.01,962.07,9.78615724,962.01,0.07234082
962.01,962.07,7.19615724,962.01,0.07234082
962.08,962.08,13.16562255,962.02,2.59
962.1,962.1,0.01,962.02,2.59
962.1,962.26,0.01,962.23,2.59
962.1,962.26,0.01,962.25,2.59
962.1,962.26,0.01,962.25,3.95
962.1,962.26,0.01,962.25,3.95
962.1,962.26,0.01,962.25,3.95
962.25,962.26,0.01,962.25,2.5779625
962.25,962.26,0.1,962.25,3.8759625
962.26,962.55,0.11,962.46,3.845
962.26,962.55,0.11,962.48,2.58
962.26,962.55,0.11,962.5,2.58
963,963,4.27,962.91,3.954
963,962.97,6.89,962.4,1.317
962.98,962.98,6.031,962.7,1.234
962.99,963,0.01,962.97,1.37
962.9,963,0.01,962.9,20.26176175
962.9,962.97,4.01,962.9,24.26176175
962.9,962.97,4.01,962.9,44.26176175
962.9,962.97,4.01,962.9,44.26176175
962.9,962.96,4.68,962.9,44.07176175
963,963.39,9.47,963.1,5.65972282
963.2,963.39,9.47,963.2,6.2159
963.1,963.39,9.47,963,7.31
963.1,963.19,1.37,963,13.5235
963,963.4,9.47,963,13.36606342
963,963.04,10.819,963,6.07423759
963,963.04,10.819,963,6.07423759
963.04,963.38,4.64,963,12.30093759
963.03,963.3,1.254,963.1,4.41882711
963.1,963.3,1.254,963.1,3.18674358
963.1,963.3,0.01,963.1,3.02912412
963.1,963.3,1.825,963.1,8.57916236
963.1,963.27,0.01,963.1,8.3997667
963.1,963.26,9.48,963.1,2.1966667
963.1,963.26,9.48,963.1,2.1966667
963.1,963.26,9.48,963.1,2.1966667
963.1,963.26,9.48,963.1,2.1966667
963.26,963.26,7.2833333,963,5.54878483
963.26,963.26,7.2833333,963.02,2.2
963.26,963.26,7.2833333,963.01,2.2
963.26,963.26,5.31,963.1,6.2288
963.26,963.24,7.28,963.2,8
963.24,963.24,6.78,963.2,24
963.24,963.24,6.78,963.2,24
963.26,963.24,0.01,963.21,9.47
963.26,963.24,0.01,963.21,9.948
963.28,963.24,0.01,963.2,24
963.28,963.4,1.835,963.29,9.47
963.28,963.4,1.835,963.31,9.47
963.28,963.4,1.835,963.31,9.47
963.4,963.4,2.806,963.31,9.47
964.26,964.26,4.77091283,963.5,9.46
964.26,964.26,4.77091283,963.81,6.2099
964.26,964.16,1.311,963.42,6.2153
964.26,964.16,0.01,963.5,1.64
964.26,964.16,0.01,963.7,9.46
964.26,964.16,0.01,963.7,6.2003
964.26,964.16,0.01,964.1,4
964.26,964.16,0.01,964.1,8
964.26,964.16,0.01,964.1,8
964.26,964.16,2.01,964.1,12
964.26,964.16,2.01,964.1,12
964.26,964.16,2.01,964.1,11.8
964.1,964.16,2.01,964.1,15.8
964.1,964.16,2.01,964.11,9.46
964.1,964.16,2.01,964.11,9.46
964.1,964.16,0.01,964.11,9.46
964.24,964.16,0.01,964.11,9.46
964.24,964.16,0.01,964.11,9.46
964.24,964.16,1.01,964.11,9.46
964.16,964.16,0.992154,964.11,9.46
964.11,964.16,0.992154,964.11,7.46
964.11,964.16,0.992154,964.11,7.46
964.16,964.16,0.291154,964.13,7.46
964.24,964.22,0.01,964.12,7.46
964.24,964.22,0.01,964.11,7.46
964.24,964.22,0.01,964.11,7.46
964.24,964.22,0.01,964.11,7.46
964.24,964.22,0.01,964.17,7.46
964.24,964.3,0.015,964.17,7.46
964.22,964.98,2,964.51,1.335
964.22,964.98,2,964.81,0.313
964.22,964.98,6.31,964.9,17.363
965,965,5.94388606,964.91,8.821
965,965,5.94388606,964.91,8.821
965,964.97,4.4,964.91,7.45
965,965.01,1,965,9.4536925
965.01,965.01,0.568,965,9.4536925
965.01,965.01,0.568,965,9.4536925
965.01,965.01,0.568,965,9.4536925
965.01,965.01,0.568,965,14.4536925
965.01,965.01,0.2227,965,9.4536925
965.01,965.07,0.01001198,965.03,9.45
965.01,965.07,0.01001198,965.03,9.45
965.01,965.07,0.01001198,965.03,9.45
965.1,965.1,0.77543328,965.05,9.45
965.1,965.1,0.77543328,965.06,9.45
965.1,965.1,0.77543328,965.06,9.45
965.1,965.1,0.77543328,965.08,9.763
965.1,965.1,0.72543328,965.08,9.763
965.08,965.1,0.68633328,965.08,9.753
965.08,965.1,0.68633328,965.08,8.44
965.08,965.1,0.68633328,965.08,8.44
965.08,965.1,0.68633328,965.08,8.44
965.08,965.1,0.68633328,965.08,8.44
965.08,965.1,0.68633328,965.08,8.44
965.08,965.1,0.68633328,965.08,8.44
965.08,965.1,0.68633328,965.08,8.44
966,966,0.515,965.8,8.43
966,966,0.515,965.91,9.807
966,966,0.515,965.91,9.807
966,966,0.515,965.91,9.807
966,966,0.515,965.91,9.807
966,966,0.515,965.93,8.43
966,966,0.515,965.93,8.43
966,966,0.515,965.93,8.43
966,966,0.515,965.93,8.43
966,966,2.515,965.96,1.27
966,966,2.515,965.93,0.312
966,966,2.015,965.91,9.791
966,966,2.015,965.93,8.43
966,966,2.015,965.92,8.43
966,966,2.015,965.93,8.43
966,966,2.015,965.93,8.43
966,966,2.015,965.93,8.43
966,966,2.015,965.93,8.43
966,966,2.015,965.93,8.43
966,966,2.015,965.92,9.758
966,966,2.015,965.97,1.328
966,966,2.015,965.93,8.43
966,966,2.015,965.93,8.43
966,966,2.015,965.96,8.43
965.91,966,2.05478881,965.91,5.4689
966,966,2.05478881,965.92,1.611
966,966,2.05478881,965.93,0.312
966,966,2.05478881,965.93,0.312
966,966,2.05478881,965.93,0.312
966,966,2.05478881,965.93,1.587
966,966,2.015,965.93,0.313
966,966,1.37991421,965.91,5.4829
966,966,1.37991421,965.91,4.1629
966,966,0.68218978,965.91,4.07908994
966,966,0.67218978,965.91,5.37308994
966,966,0.66218978,965.91,5.37308994
966,966,0.47112178,965.91,6.95808994
966.63,966.63,0.40389044,966.3,1.661
966.63,966.63,0.40389044,966.3,7.8543
966.63,966.63,0.40389044,966.5,1.699
966.63,966.63,0.30338744,966.6,1.582
966.67,966.73,9.44,966.6,1.582
966.99,966.97,7.36,966.77,1.766
966.97,966.99,7.36,966.77,1.766
966.99,966.99,5.36,966.87,0.867
966.99,967,5.54087923,966.97,0.943
966.99,967,4.54087923,966.99,0.943
967,967,4.54087923,966.99,0.217
967,967,4.37887923,966.98,6.1821
967.55,967.54,5.36,967.01,6.1826
967.54,967.52,5.16,967,1.313
967.54,967.54,0.17790182,966.81,9.44
967.7,967.7,0.17790182,967.3,7.7476
967.4,967.7,0.17790182,967.32,9.44
967.4,967.7,0.29173326,967.31,0.18
967.4,967.7,0.29173326,967.31,0.18
967.4,967.7,0.29173326,967.31,6.1929
967.4,967.7,0.29173326,967.44,6.1814
967.4,967.7,0.29173326,967.5,6.1943
967.4,967.7,0.29173326,967.5,6.1943
967.4,967.7,0.29173326,967.5,9.44
967.4,967.7,0.29173326,967.61,15.4765
967.4,967.7,0.29173326,967.51,15.4765
967.9,967.9,1.39531896,967.61,6.1738
967.9,967.9,1.39531896,967.8,14.93098445
967.9,967.9,1.39531896,967.8,22.93098445
967.9,967.9,1.03641896,967.81,7.7147
968,968,50.75,967.95,9.861
968,968,50.75,967.95,9.861
968,968,50.75,967.95,9.861
968,968,50.75,967.95,9.861
968,968,50.46999423,967.95,9.861
968,968,45.46999423,967.92,9.43
968,968,44.94472444,967.92,9.43
968,968,44.68205767,967.92,8.43
968,968,44.20697949,967.92,8.43
968,968,43.64315532,967.92,8.43
968,968,42.90486298,967.92,8.1446569
968,968,42.1966308,967.92,9.3046569
968,968,41.72155262,967.92,8.6846569
967.99,967.99,3.90223995,967.92,8.6846569
967.99,967.99,3.90223995,967.92,8.6846569
967.99,967.99,3.80223995,967.92,8.6846569
967.99,967.99,1.831441,967.92,8.6846569
968,968,35.33981376,967.92,8.6846569
968,968,30.71678995,967.92,8.6846569
968,968,4.55,967.92,8.6846569
967.99,967.99,2.81548801,967.92,8.93891457
968,968,26.50239009,967.92,8.93891457
968,968,22.29058953,967.92,8.93891457
968,968,6.80508865,967.92,15.05271457
967.99,967.99,1.06589302,967.93,9.597
969,968.55,1.52,968.1,1.772
969,969,9.06141399,968.81,9.43
969,969,2.30241399,968.92,10.761
968.99,968.99,0.37496257,968.92,10.761
969.79,969.79,29.55583464,969.41,8.14
969.5,969.78,28.9873696,969.51,8.13
969.79,969.79,28.83595723,969.71,8.13
969.71,969.78,5.886,969.71,6.70630266
969.71,969.77,0.312,969.71,6.70630266
969.7,969.78,1.234,969.7,21.77574593
969.7,969.78,4.58,969.7,25.77574593
969.7,969.78,4.58,969.7,29.73412985
969.7,969.78,4.44851356,969.7,40.73335439
969.7,969.78,5.65261584,969.7,40.19965439
969.7,969.78,9.42,969.7,36.02925568
969.7,969.78,5.65261584,969.7,37.47008938
969.7,969.78,4.34461584,969.7,34.95577958
969.7,969.78,4.34461584,969.7,34.9141635
969.78,969.77,3.54348634,969.7,38.9141635
969.78,969.78,3.54348634,969.7,38.9141635
969.7,969.78,3.54348634,969.7,30.88073331
969.7,969.78,3.54348634,969.71,6.1559
969.7,969.79,28.83595723,969.71,6.1559
969.7,969.77,4.7,969.71,6.1559
980,980.6,1.5,980,241.80899342
980,980.49,0.04117449,980.1,158.24369214
980,980.05,1.64,980,112.51535271
980,980.05,1.692,980,88.03784582
980,980.01,12.0742,980,7.82690442
980,980.01,14.2899,980,2.15793683
980.01,979.9,0.01524725,976.5,3.1948
975.41,978.69,2.22594725,975.41,6.1242
977.6,977.6,1.66,977.3,0.01
977.46,977.46,0.088033,977.1,0.18
975.49,977.39,2.379,977.2,2.233
975.3,976.97,9.27,976.5,4
976.8,976.85,0.311,976.8,5.7096
976.4,976.82,9.27,976.8,0.01
976.4,976.82,1.596,976.67,0.01
976.7,976.71,1.754,976.7,18.51674683
976.7,976.71,1.754,976.7,18.60393855
976.7,976.71,1.754,976.7,18.37669052
976.7,976.71,3.254,976.7,17.93609598
976.71,976.71,3.21828852,976.7,17.92509598
976.7,976.71,3.20393291,976.7,6.02650423
978,978.1,0.312,978,45.63975719
978.01,978.08,2.047,978.01,2.635
978.1,978.17,4.4248,978.1,3.56610568
978.1,978.16,4.0845,978.1,1.46610568
978.01,978.06,2.016,978.01,2.345
978,978.17,1.741,978,42.68431819
978,978.03,1.955,978,42.58031819
978,978.02,2.036,978,38.0489909
978,978.02,2.036,978,38.0489909
978.02,978.02,0.03350911,978,43.0489909
978,978.04,0.312,978,42.90454498
978,978.04,0.343994,978,42.87790882
978,978.04,0.343994,978.01,10.26
978.01,978.04,0.343994,978.01,10.26
978.17,978.17,1.80217702,978.07,6.1206
978.07,978.16,0.345,978.07,0.95
978.16,978.15,1.637,978.07,0.95
978.07,978.14,2.3567,978.07,1.316
978.01,978.36,1.587,978.01,8.207
978.01,978.25,0.311,978.1,6.1306
978.01,978.25,1.665,978.1,6.1219
978.01,978.14,1.605,978.01,10.26
978.01,978.03,1.649,978.01,7.26
978.01,978.03,1.649,978,10.26
978.01,978.02,1.713,978.01,10.26
978.01,978.02,1.713,978.01,10.26
978.01,978.02,1.713,978.01,10.26
978.01,978.02,1.713,978.01,10.2307
978.02,978.02,1.53058456,978.01,10.2307
978.01,978.02,1.617,978.01,6.0617
978.01,978.02,1.617,978.01,5.5617
978.01,978.02,1.617,978.01,5.5617
978.01,978.02,1.617,978.01,5.5617
978.01,978.02,1.617,978.01,1.1317
978.01,978.02,3.117,978.01,1.1317
978.01,978.02,12.567,978.01,42.39583876
978.02,978.02,10.16885016,978,42.39583876
978.02,978.02,0.5,978,36.29293876
978.07,978.07,6.507992,978,36.29293876
978.07,978.05,6.51,978,36.54293876
978,978.03,6.51,978,34.61193876
978,978.01,8.01,978,32.95293876
978,978.01,11.46,978,16.27696029
978.01,978.01,11.38842623,978,16.27696029
978,977.99,6.43,977.9,40
977.97,977.95,4.74,977.9,15
976.89,976.89,2.96,974.7,6.51
976.39,976.39,1.41,974.94,1.765
975.1,975.1,1.689307,974.94,1.765
975.09,975.09,4.34763171,975.04,1.693
974.5,974.5,6.549347,974.4,1.713
974.9,974.9,0.313,974.8,1.608
974.9,974.89,0.312,974.8,1.608
974.89,974.89,1.02625147,974.8,0.01
974.5,974.49,0.36320101,973.9,6.1385
974.2,974.7,6.37967659,974.4,1.763
974.8,974.8,4.57,974.7,0.26967574
974.9,974.89,2.0618745,974.8,1.7943853
974.98,974.98,2.95883371,974.9,1.731
974.97,974.97,1.22646791,974.9,9.47
975.2,975.19,0.312,975.01,1.708
975.09,975.5,1.27,975,9.47
975.2,975.3,4.6638,975.19,10.5913
975.4,975.39,4.4,975.2,13.14496857
975.6,975.6,4.501425,975.4,14.133
975.4,975.59,0.313,975.4,12.80120431
975.4,975.59,6.1362,975.4,9.68047288
975.4,975.59,9.47,975.4,9.67047288
975.4,975.5,0.313,975.4,2.00133724
975.7,975.79,6.1434,975.5,6.1327
975.7,975.79,6.1443,975.5,6.1387
975.7,976,0.08626185,975.7,8
975.89,975.99,0.312,975.79,6.1328
976,976,6.1367,975.9,4.28926857
976.1,976.19,2.762,976.09,7.3895
976.6,977.11,1.5,976.1,4.29026857
976.2,976.99,0.312,976.8,1.244
976.9,976.97,9.47,976,2.98126857
976.9,976.89,0.312,976.6,1.314
976.9,976.89,0.312,976.8,4.21126857
975.68,975.68,0.29205972,975.1,1.761
976.6,976.59,6.1359,975.6,1.77
976.57,976.9,5.8441,976.1,1.78
976.88,976.98,1.5,976.82,1.77
976.81,976.99,0.312,976.89,0.64
976.9,976.99,0.312,976.9,19.64
976.99,977.1,0.311,976.99,6.1163
977.8,977.98,6.114,977.1,1.371
977.8,977.79,0.312,977,10.1134
977.89,977.99,1.18992636,977.3,1.379
977.2,977.98,0.312,977.1,1.379
977.99,977.98,0.311,977.1,6.1083
978.02,978.5,9.46,978,6.1083
977.4,978.4,7.72,977.5,6.1183
977.4,978.37,7.72,977.01,1.75
977.6,978.61,7.22,977.81,2.25
977,978.57,7.22,977.1,2.25
977,978.45,7.22,977.51,6.1227
977.61,978.39,0.311,978,6.127
978.61,978.62,7.01,977.3,2.46
977.4,978.58,0.015,978.3,2.46
977.4,978.62,0.015,978.51,3.768
978.51,978.62,0.015,978.51,0.768
978.62,978.69,0.311,978.51,0.768
978.8,978.69,0.311,978.59,7.4147
978.88,978.87,9.47,978.69,8
978.88,978.77,0.311,978.5,14.1278
978.75,978.69,0.311,978.5,3.67
978.75,978.69,5.8,978.52,4.99
978.66,978.63,1.8,978.54,14.2378
978.51,978.68,6.1187,978.51,6.2378
978,978.49,7,978,3.93514545
978,978.49,2.8,978.08,1.295
978,978.49,3.112,978.2,4
978,978.47,2.8,978.3,6.1277
978.3,978.2,6.47971952,977.8,4
978.19,978.19,2.5,978.1,6.97
978.29,978.1,6.7322,978,1.277
978.08,978.1,0.312,977.9,4
978.08,978.08,1.96,977.9,3.84315961
977.9,978.09,1.96,977.9,2.47420074
977.9,978,0.312,977.9,7.51
977.9,977.99,0.312,977.91,1.306
977.9,977.99,0.312,977.9,2.47420074
977.9,977.99,0.312,977.91,7.51
978,977.99,0.2238,977.91,6.74175045
977.91,978.2,6.77,978,1.14
978.09,978.09,8.3,977.9,3.33376941
977.41,978.04,8.3,977,1.272
977.6,977.93,1.20706035,977.7,2.981
977.6,978.2,9.4,977.59,6.1253
977.6,978.5,2.0621,978.2,1.332
978.1,978.38,0.312,978.1,13.74772889
978.1,978.79,9.782,978.1,0.01
978.69,978.6,0.312,978.11,3.05
978.69,978.59,0.312,978.21,3.05
978.41,978.41,1.02365581,978.1,13.37603365
978.58,978.58,0.312,978.31,0.01
978.4,978.47,1.136,978.31,0.01
978.8,978.38,9.27,978.31,0.21
978.2,978.46,0.265,978,6.12985491
978.46,978.44,2.0346,978,4.41876082
